2402,P,Beijing 1954 / 3-degree Gauss-Kruger zone 26,41.83;76.5;31.03;79.5
2403,P,Beijing 1954 / 3-degree Gauss-Kruger zone 27,45.88;79.5;29.95;82.51
2404,P,Beijing 1954 / 3-degree Gauss-Kruger zone 28,47.23;82.5;28.26;85.5
2405,P,Beijing 1954 / 3-degree Gauss-Kruger zone 29,49.18;85.5;27.8;88.5
2406,P,Beijing 1954 / 3-degree Gauss-Kruger zone 30,48.42;88.49;27.32;91.51
2407,P,Beijing 1954 / 3-degree Gauss-Kruger zone 31,45.13;91.5;27.71;94.5
2408,P,Beijing 1954 / 3-degree Gauss-Kruger zone 32,44.5;94.5;28.23;97.51
2409,P,Beijing 1954 / 3-degree Gauss-Kruger zone 33,42.76;97.5;21.43;100.5
2410,P,Beijing 1954 / 3-degree Gauss-Kruger zone 34,42.69;100.5;21.13;103.5
2411,P,Beijing 1954 / 3-degree Gauss-Kruger zone 35,42.21;103.5;22.5;106.51
2412,P,Beijing 1954 / 3-degree Gauss-Kruger zone 36,42.47;106.5;18.19;109.51
2413,P,Beijing 1954 / 3-degree Gauss-Kruger zone 37,45.11;109.5;18.11;112.5
2414,P,Beijing 1954 / 3-degree Gauss-Kruger zone 38,45.45;112.5;21.52;115.5
2415,P,Beijing 1954 / 3-degree Gauss-Kruger zone 39,49.88;115.5;22.6;118.5
2416,P,Beijing 1954 / 3-degree Gauss-Kruger zone 40,53.33;118.5;24.43;121.5
2417,P,Beijing 1954 / 3-degree Gauss-Kruger zone 41,53.56;121.5;28.22;124.5
2418,P,Beijing 1954 / 3-degree Gauss-Kruger zone 42,53.2;124.5;40.19;127.5
2419,P,Beijing 1954 / 3-degree Gauss-Kruger zone 43,50.25;127.5;41.37;130.5
2420,P,Beijing 1954 / 3-degree Gauss-Kruger zone 44,48.88;130.5;42.42;133.5
2421,P,Beijing 1954 / 3-degree Gauss-Kruger zone 45,48.4;133.5;45.85;134.77
2422,P,Beijing 1954 / 3-degree Gauss-Kruger CM 75E,40.65;73.62;35.81;76.5
2423,P,Beijing 1954 / 3-degree Gauss-Kruger CM 78E,41.83;76.5;31.03;79.5
2424,P,Beijing 1954 / 3-degree Gauss-Kruger CM 81E,45.88;79.5;29.95;82.51
2425,P,Beijing 1954 / 3-degree Gauss-Kruger CM 84E,47.23;82.5;28.26;85.5
2426,P,Beijing 1954 / 3-degree Gauss-Kruger CM 87E,49.18;85.5;27.8;88.5
2427,P,Beijing 1954 / 3-degree Gauss-Kruger CM 90E,48.42;88.49;27.32;91.51
2428,P,Beijing 1954 / 3-degree Gauss-Kruger CM 93E,45.13;91.5;27.71;94.5
2429,P,Beijing 1954 / 3-degree Gauss-Kruger CM 96E,44.5;94.5;28.23;97.51
2430,P,Beijing 1954 / 3-degree Gauss-Kruger CM 99E,42.76;97.5;21.43;100.5
2431,P,Beijing 1954 / 3-degree Gauss-Kruger CM 102E,42.69;100.5;21.13;103.5
2432,P,Beijing 1954 / 3-degree Gauss-Kruger CM 105E,42.21;103.5;22.5;106.51
2433,P,Beijing 1954 / 3-degree Gauss-Kruger CM 108E,42.47;106.5;18.19;109.51
2434,P,Beijing 1954 / 3-degree Gauss-Kruger CM 111E,45.11;109.5;18.11;112.5
2435,P,Beijing 1954 / 3-degree Gauss-Kruger CM 114E,45.45;112.5;21.52;115.5
2436,P,Beijing 1954 / 3-degree Gauss-Kruger CM 117E,49.88;115.5;22.6;118.5
2437,P,Beijing 1954 / 3-degree Gauss-Kruger CM 120E,53.33;118.5;24.43;121.5
2438,P,Beijing 1954 / 3-degree Gauss-Kruger CM 123E,53.56;121.5;28.22;124.5
2439,P,Beijing 1954 / 3-degree Gauss-Kruger CM 126E,53.2;124.5;40.19;127.5
2440,P,Beijing 1954 / 3-degree Gauss-Kruger CM 129E,50.25;127.5;41.37;130.5
2441,P,Beijing 1954 / 3-degree Gauss-Kruger CM 132E,48.88;130.5;42.42;133.5
2442,P,Beijing 1954 / 3-degree Gauss-Kruger CM 135E,48.4;133.5;45.85;134.77
2443,P,JGD2000 / Japan Plane Rectangular CS I,34.74;128.17;26.96;130.46
2444,P,JGD2000 / Japan Plane Rectangular CS II,33.99;129.76;30.18;132.05
2445,P,JGD2000 / Japan Plane Rectangular CS III,36.38;130.81;33.72;133.49
2446,P,JGD2000 / Japan Plane Rectangular CS IV,34.45;131.95;32.69;134.81
2447,P,JGD2000 / Japan Plane Rectangular CS V,35.71;133.13;34.13;135.47
2448,P,JGD2000 / Japan Plane Rectangular CS VI,36.33;134.86;33.4;136.99
2449,P,JGD2000 / Japan Plane Rectangular CS VII,37.58;136.22;34.51;137.84
2450,P,JGD2000 / Japan Plane Rectangular CS VIII,38.58;137.32;34.54;139.91
2451,P,JGD2000 / Japan Plane Rectangular CS IX,37.98;138.4;29.31;141.11
2452,P,JGD2000 / Japan Plane Rectangular CS X,41.58;139.49;37.73;142.14
2453,P,JGD2000 / Japan Plane Rectangular CS XI,43.42;139.34;41.34;141.46
2454,P,JGD2000 / Japan Plane Rectangular CS XII,45.54;140.89;42.15;143.61
2455,P,JGD2000 / Japan Plane Rectangular CS XIII,44.4;142.61;41.87;145.87
2456,P,JGD2000 / Japan Plane Rectangular CS XIV,27.8;141.2;24.67;142.33
2457,P,JGD2000 / Japan Plane Rectangular CS XV,26.91;126.63;26.02;128.4
2458,P,JGD2000 / Japan Plane Rectangular CS XVI,24.94;122.83;23.98;125.51
2459,P,JGD2000 / Japan Plane Rectangular CS XVII,26.01;131.12;24.4;131.38
2460,P,JGD2000 / Japan Plane Rectangular CS XVIII,20.48;136.02;20.37;136.16
2461,P,JGD2000 / Japan Plane Rectangular CS XIX,24.35;153.91;24.22;154.05
2462,P,Albanian 1987 / Gauss-Kruger zone 4,42.67;19.22;39.64;21.06
2463,P,Pulkovo 1995 / Gauss-Kruger CM 21E,55.32;19.57;54.32;22.87
2464,P,Pulkovo 1995 / Gauss-Kruger CM 27E,69.47;26.61;55.69;30
2465,P,Pulkovo 1995 / Gauss-Kruger CM 33E,70.02;30;50.34;36
2466,P,Pulkovo 1995 / Gauss-Kruger CM 39E,69.23;36;43.18;42.01
2467,P,Pulkovo 1995 / Gauss-Kruger CM 45E,80.91;42;41.19;48
2468,P,Pulkovo 1995 / Gauss-Kruger CM 51E,81.4;48;41.39;54
2469,P,Pulkovo 1995 / Gauss-Kruger CM 57E,81.91;54;50.47;60
2470,P,Pulkovo 1995 / Gauss-Kruger CM 63E,81.77;60;50.66;66
2471,P,Pulkovo 1995 / Gauss-Kruger CM 69E,77.07;66;54.1;72
2472,P,Pulkovo 1995 / Gauss-Kruger CM 75E,79.71;72;53.17;78
2473,P,Pulkovo 1995 / Gauss-Kruger CM 81E,81.03;78;50.69;84
2474,P,Pulkovo 1995 / Gauss-Kruger CM 87E,81.27;84;49.07;90
2475,P,Pulkovo 1995 / Gauss-Kruger CM 93E,81.35;90;49.89;96
2476,P,Pulkovo 1995 / Gauss-Kruger CM 99E,81.32;96;49.73;102
2477,P,Pulkovo 1995 / Gauss-Kruger CM 105E,79.48;102;49.64;108
2478,P,Pulkovo 1995 / Gauss-Kruger CM 111E,76.81;108;49.14;114
2479,P,Pulkovo 1995 / Gauss-Kruger CM 117E,75.96;114;49.51;120
2480,P,Pulkovo 1995 / Gauss-Kruger CM 123E,74;120;51.51;126
2481,P,Pulkovo 1995 / Gauss-Kruger CM 129E,73.61;126;42.25;132
2482,P,Pulkovo 1995 / Gauss-Kruger CM 135E,76.15;132;42.63;138
2483,P,Pulkovo 1995 / Gauss-Kruger CM 141E,76.27;138;45.84;144
2484,P,Pulkovo 1995 / Gauss-Kruger CM 147E,76.82;144;43.6;150
2485,P,Pulkovo 1995 / Gauss-Kruger CM 153E,76.26;150;45.77;156
2486,P,Pulkovo 1995 / Gauss-Kruger CM 159E,77.2;156;50.27;162
2487,P,Pulkovo 1995 / Gauss-Kruger CM 165E,70.03;162;54.47;168
2488,P,Pulkovo 1995 / Gauss-Kruger CM 171E,70.19;168;54.45;174
2489,P,Pulkovo 1995 / Gauss-Kruger CM 177E,71.59;174;61.65;180
2490,P,Pulkovo 1995 / Gauss-Kruger CM 177W,71.65;-180;64.35;-174
2491,P,Pulkovo 1995 / Gauss-Kruger CM 171W,67.18;-174;64.2;-168.97
2494,P,Pulkovo 1942 / Gauss-Kruger CM 21E,59.44;19.57;47.95;24
2495,P,Pulkovo 1942 / Gauss-Kruger CM 27E,69.47;24;45.18;30.01
2496,P,Pulkovo 1942 / Gauss-Kruger CM 33E,70.02;30;44.32;36
2497,P,Pulkovo 1942 / Gauss-Kruger CM 39E,69.23;36;41.43;42
2498,P,Pulkovo 1942 / Gauss-Kruger CM 45E,80.91;42;38.84;48.01
2499,P,Pulkovo 1942 / Gauss-Kruger CM 51E,81.4;48;37.34;54
2500,P,Pulkovo 1942 / Gauss-Kruger CM 57E,81.91;54;37.05;60
2501,P,Pulkovo 1942 / Gauss-Kruger CM 63E,81.77;60;35.14;66
2502,P,Pulkovo 1942 / Gauss-Kruger CM 69E,77.07;66;36.67;72
2503,P,Pulkovo 1942 / Gauss-Kruger CM 75E,79.71;72;36.79;78
2504,P,Pulkovo 1942 / Gauss-Kruger CM 81E,81.03;78;41.04;84.01
2505,P,Pulkovo 1942 / Gauss-Kruger CM 87E,81.27;84;46.82;90
2506,P,Pulkovo 1942 / Gauss-Kruger CM 93E,81.35;90;49.89;96
2507,P,Pulkovo 1942 / Gauss-Kruger CM 99E,81.32;96;49.73;102
2508,P,Pulkovo 1942 / Gauss-Kruger CM 105E,79.48;102;49.64;108
2509,P,Pulkovo 1942 / Gauss-Kruger CM 111E,76.81;108;49.14;114
2510,P,Pulkovo 1942 / Gauss-Kruger CM 117E,75.96;114;49.51;120
2511,P,Pulkovo 1942 / Gauss-Kruger CM 123E,74;120;51.51;126
2512,P,Pulkovo 1942 / Gauss-Kruger CM 129E,73.61;126;42.25;132
2513,P,Pulkovo 1942 / Gauss-Kruger CM 135E,76.15;132;42.63;138
2514,P,Pulkovo 1942 / Gauss-Kruger CM 141E,76.27;138;45.84;144
2515,P,Pulkovo 1942 / Gauss-Kruger CM 147E,76.82;144;43.6;150
2516,P,Pulkovo 1942 / Gauss-Kruger CM 153E,76.26;150;45.77;156
2517,P,Pulkovo 1942 / Gauss-Kruger CM 159E,77.2;156;50.27;162
2518,P,Pulkovo 1942 / Gauss-Kruger CM 165E,70.03;162;54.47;168
2519,P,Pulkovo 1942 / Gauss-Kruger CM 171E,70.19;168;54.45;174
2520,P,Pulkovo 1942 / Gauss-Kruger CM 177E,71.59;174;61.65;180
2521,P,Pulkovo 1942 / Gauss-Kruger CM 177W,71.65;-180;64.35;-174
2522,P,Pulkovo 1942 / Gauss-Kruger CM 171W,67.18;-174;64.2;-168.97
2523,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 7,59.1;19.57;48.24;22.5
2524,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 8,59.75;22.5;47.71;25.5
2525,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 9,68.93;25.49;45.26;28.51
2526,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 10,69.85;28.5;45.18;31.5
2527,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 11,70.02;31.5;44.32;34.5
2528,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 12,69.39;34.5;44.61;37.5
2529,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 13,68.8;37.5;43.07;40.5
2530,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 14,68.74;40.5;41.01;43.51
2531,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 15,80.8;43.5;38.84;46.5
2532,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 16,80.91;46.5;38.31;49.5
2533,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 17,81.22;49.5;37.66;52.5
2534,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 18,81.41;52.5;37.33;55.5
2535,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 19,81.89;55.5;37.64;58.5
2536,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 20,81.91;58.5;35.51;61.5
2537,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 21,81.77;61.5;35.14;64.5
2538,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 22,81.25;64.5;36.27;67.5
2539,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 23,77.07;67.5;36.93;70.5
2540,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 24,73.57;70.5;36.67;73.5
2541,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 25,79.71;73.5;37.22;76.5
2542,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 26,81.03;76.5;40.44;79.5
2543,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 27,81.03;79.5;41.82;82.5
2544,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 28,77.56;82.5;45.11;85.5
2545,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 29,77.16;85.5;47.05;88.5
2546,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 30,81.28;88.5;49.44;91.5
2547,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 31,81.26;91.5;50.16;94.5
2548,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 32,81.35;94.5;49.73;97.5
2549,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 33,80.9;97.5;49.79;100.5
2551,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 34,79.71;100.5;50.17;103.5
2552,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 35,79.21;103.5;50.13;106.5
2553,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 36,78.4;106.5;49.25;109.5
2554,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 37,76.81;109.5;49.14;112.5
2555,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 38,76.7;112.5;49.49;115.5
2556,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 39,74.43;115.5;49.51;118.5
2557,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 40,73.63;118.5;49.87;121.5
2558,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 41,74;121.5;53.18;124.5
2559,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 42,74;124.5;49.88;127.5
2560,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 43,73.59;127.5;42.67;130.5
2561,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 44,71.99;130.5;42.25;133.5
2562,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 45,75.9;133.5;42.74;136.5
2563,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 46,76.27;136.5;44.76;139.5
2564,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 47,76.23;139.5;45.84;142.5
2565,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 48,75.98;142.5;43.61;145.5
2566,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 49,76.76;145.5;43.6;148.5
2567,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 50,76.82;148.5;45.21;151.5
2568,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 51,76.26;151.5;46.72;154.5
2569,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 52,77.2;154.5;49.02;157.5
2570,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 53,71.12;157.5;51.36;160.5
2571,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 54,70.98;160.5;54.34;163.5
2572,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 55,69.82;163.5;54.69;166.5
2573,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 56,70.07;166.5;54.45;169.5
2574,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 57,70.19;169.5;59.86;172.5
2575,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 58,70.02;172.5;60.99;175.5
2576,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 59,71.1;175.5;62.09;178.5
2578,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 61,71.61;-178.5;64.74;-175.5
2579,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 62,67.78;-175.5;64.2;-172.5
2580,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 63,67.06;-172.5;64.35;-169.57
2581,P,Pulkovo 1942 / 3-degree Gauss-Kruger zone 64,65.86;-169.22;65.7;-168.97
2582,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 21E,59.1;19.57;48.24;22.5
2583,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 24E,59.75;22.5;47.71;25.5
2584,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 27E,68.93;25.49;45.26;28.51
2585,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 30E,69.85;28.5;45.18;31.5
2586,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 33E,70.02;31.5;44.32;34.5
2587,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 36E,69.39;34.5;44.61;37.5
2588,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 39E,68.8;37.5;43.07;40.5
2589,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 42E,68.74;40.5;41.01;43.51
2590,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 45E,80.8;43.5;38.84;46.5
2591,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 48E,80.91;46.5;38.31;49.5
2592,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 51E,81.22;49.5;37.66;52.5
2593,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 54E,81.41;52.5;37.33;55.5
2594,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 57E,81.89;55.5;37.64;58.5
2595,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 60E,81.91;58.5;35.51;61.5
2596,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 63E,81.77;61.5;35.14;64.5
2597,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 66E,81.25;64.5;36.27;67.5
2598,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 69E,77.07;67.5;36.93;70.5
2599,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 72E,73.57;70.5;36.67;73.5
2601,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 75E,79.71;73.5;37.22;76.5
2602,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 78E,81.03;76.5;40.44;79.5
2603,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 81E,81.03;79.5;41.82;82.5
2604,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 84E,77.56;82.5;45.11;85.5
2605,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 87E,77.16;85.5;47.05;88.5
2606,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 90E,81.28;88.5;49.44;91.5
2607,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 93E,81.26;91.5;50.16;94.5
2608,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 96E,81.35;94.5;49.73;97.5
2609,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 99E,80.9;97.5;49.79;100.5
2610,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 102E,79.71;100.5;50.17;103.5
2611,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 105E,79.21;103.5;50.13;106.5
2612,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 108E,78.4;106.5;49.25;109.5
2613,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 111E,76.81;109.5;49.14;112.5
2614,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 114E,76.7;112.5;49.49;115.5
2615,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 117E,74.43;115.5;49.51;118.5
2616,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 120E,73.63;118.5;49.87;121.5
2617,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 123E,74;121.5;53.18;124.5
2618,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 126E,74;124.5;49.88;127.5
2619,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 129E,73.59;127.5;42.67;130.5
2620,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 132E,71.99;130.5;42.25;133.5
2621,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 135E,75.9;133.5;42.74;136.5
2622,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 138E,76.27;136.5;44.76;139.5
2623,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 141E,76.23;139.5;45.84;142.5
2624,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 144E,75.98;142.5;43.61;145.5
2625,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 147E,76.76;145.5;43.6;148.5
2626,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 150E,76.82;148.5;45.21;151.5
2627,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 153E,76.26;151.5;46.72;154.5
2628,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 156E,77.2;154.5;49.02;157.5
2629,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 159E,71.12;157.5;51.36;160.5
2630,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 162E,70.98;160.5;54.34;163.5
2631,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 165E,69.82;163.5;54.69;166.5
2632,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 168E,70.07;166.5;54.45;169.5
2633,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 171E,70.19;169.5;59.86;172.5
2634,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 174E,70.02;172.5;60.99;175.5
2635,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 177E,71.1;175.5;62.09;178.5
2636,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 180E,71.65;178.5;62.24;-178.5
2637,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 177W,71.61;-178.5;64.74;-175.5
2638,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 174W,67.78;-175.5;64.2;-172.5
2639,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 171W,67.06;-172.5;64.35;-169.57
2640,P,Pulkovo 1942 / 3-degree Gauss-Kruger CM 168W,65.86;-169.22;65.7;-168.97
2641,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 7,55.32;19.57;54.32;22.5
2642,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 8,55.07;22.5;54.34;22.87
2643,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 9,68.93;26.61;56.05;28.51
2644,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 10,69.85;28.5;52.85;31.5
2645,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 11,70.02;31.5;51.24;34.5
2646,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 12,69.39;34.5;44.61;37.51
2647,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 13,68.8;37.5;43.33;40.5
2648,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 14,68.74;40.5;42.87;43.5
2649,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 15,80.8;43.5;41.89;46.5
2650,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 16,80.91;46.5;41.19;49.5
2651,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 17,81.22;49.5;42.36;52.5
2652,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 18,81.41;52.5;50.52;55.5
2653,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 19,81.89;55.5;50.53;58.5
2654,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 20,81.91;58.5;50.47;61.5
2655,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 21,81.77;61.5;51.03;64.5
2656,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 22,81.25;64.5;54.31;67.5
2657,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 23,77.07;67.5;54.85;70.5
2658,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 24,73.57;70.5;53.43;73.5
2659,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 25,79.71;73.5;53.47;76.5
2660,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 26,81.03;76.5;51.49;79.5
2661,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 27,81.03;79.5;50.7;82.5
2662,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 28,77.56;82.5;49.58;85.5
2663,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 29,77.16;85.5;49.07;88.5
2664,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 30,81.28;88.5;49.44;91.5
2665,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 31,81.26;91.5;50.16;94.5
2666,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 32,81.35;94.5;49.73;97.5
2667,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 33,80.9;97.5;49.79;100.5
2668,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 34,79.71;100.5;50.17;103.5
2669,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 35,79.21;103.5;50.13;106.5
2670,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 36,78.4;106.5;49.25;109.5
2671,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 37,76.81;109.5;49.14;112.5
2672,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 38,76.7;112.5;49.49;115.5
2673,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 39,74.43;115.5;49.51;118.5
2674,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 40,73.63;118.5;49.87;121.5
2675,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 41,74;121.5;53.18;124.5
2676,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 42,74;124.5;49.88;127.5
2677,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 43,73.59;127.5;42.67;130.5
2678,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 44,71.99;130.5;42.25;133.5
2679,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 45,75.9;133.5;42.74;136.5
2680,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 46,76.27;136.5;44.76;139.5
2681,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 47,76.23;139.5;45.84;142.5
2682,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 48,75.98;142.5;43.61;145.5
2683,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 49,76.76;145.5;43.6;148.5
2684,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 50,76.82;148.5;45.21;151.5
2685,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 51,76.26;151.5;46.72;154.5
2686,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 52,77.2;154.5;49.02;157.5
2687,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 53,71.12;157.5;51.36;160.5
2688,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 54,70.98;160.5;54.34;163.5
2689,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 55,69.82;163.5;54.69;166.5
2690,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 56,70.07;166.5;54.45;169.5
2691,P,Pulkovo 1995 / 3-degree Gauss-Kruger zone 57,70.19;169.5;59.86;172.5
